timestamp,price,total_volume,market_cap
2020-04-16 00:00:00,6629.431738031291,29692916171.011845,121499498109.80829
2020-04-17 00:00:00,7059.92622475854,45752002264.274315,129402884477.95892
2020-04-18 00:00:00,7035.261503989225,31701906839.621475,128961704237.38853
2020-04-19 00:00:00,7242.5109294929825,30035235468.3311,132775323305.43571
2020-04-20 00:00:00,7127.511949689152,29714765522.325314,130680700686.31035
2020-04-21 00:00:00,6856.456278354705,35276609104.457115,125724610427.89977
2020-04-22 00:00:00,6842.038597634602,30093303601.39072,125473149029.1152
2020-04-23 00:00:00,7109.995291181778,30819547915.3444,130398643209.39326
2020-04-24 00:00:00,7382.793144116689,41032858925.23595,135414822709.73111
2020-04-25 00:00:00,7495.393587498606,33233126912.999897,137493716065.4006
2020-04-26 00:00:00,7538.557687279841,31610167152.118294,138298135122.85803
2020-04-27 00:00:00,7683.867415083342,33760863612.125053,140977260141.33173
2020-04-28 00:00:00,7774.281554448049,35205525351.89531,142649802462.8293
2020-04-29 00:00:00,7758.230255185947,32855687796.969097,142370212777.1421
2020-04-30 00:00:00,8744.430287016561,60399592065.54053,160483573440.17792
2020-05-01 00:00:00,8610.63580374089,65838312160.09067,158042623264.3916
2020-05-02 00:00:00,8824.818413551968,44773967197.55202,161989355178.82224
2020-05-03 00:00:00,8966.307014689282,39177855720.33245,164603123455.99927
2020-05-04 00:00:00,8888.671912686868,45617019157.37323,163036842346.68604
2020-05-05 00:00:00,8884.407813577056,44698213713.39127,162341412439.88123
2020-05-06 00:00:00,9003.240557621584,43436234291.97107,165335617639.04947
2020-05-07 00:00:00,9144.68703972007,48538811466.802704,167950864937.1468
2020-05-08 00:00:00,9959.166416261767,61712313964.69186,182927847431.44946
2020-05-09 00:00:00,9821.81131529702,50955646313.40579,180421762956.3486
2020-05-10 00:00:00,9566.777187205966,46706541180.09866,175752574354.63544
2020-05-11 00:00:00,8752.617087745832,61704475184.53314,160814678353.7077
